,path,sex,emotion
838,./ravdess/Actor_09/03-01-06-02-02-02-09.wav,male,fear
839,./ravdess/Actor_09/03-01-05-02-02-01-09.wav,male,angry
840,./ravdess/Actor_09/03-01-07-01-02-01-09.wav,male,disgust
841,./ravdess/Actor_09/03-01-04-01-02-02-09.wav,male,sad
842,./ravdess/Actor_09/03-01-04-02-01-02-09.wav,male,sad
843,./ravdess/Actor_09/03-01-07-02-01-01-09.wav,male,disgust
844,./ravdess/Actor_09/03-01-03-02-01-02-09.wav,male,happy
845,./ravdess/Actor_09/03-01-03-01-02-02-09.wav,male,happy
846,./ravdess/Actor_09/03-01-01-01-01-02-09.wav,male,neutral
847,./ravdess/Actor_09/03-01-03-02-02-01-09.wav,male,happy
848,./ravdess/Actor_09/03-01-03-01-01-01-09.wav,male,happy
849,./ravdess/Actor_09/03-01-01-01-02-01-09.wav,male,neutral
850,./ravdess/Actor_09/03-01-06-01-02-01-09.wav,male,fear
851,./ravdess/Actor_09/03-01-05-01-02-02-09.wav,male,angry
852,./ravdess/Actor_09/03-01-05-02-01-02-09.wav,male,angry
853,./ravdess/Actor_09/03-01-06-02-01-01-09.wav,male,fear
854,./ravdess/Actor_09/03-01-04-01-01-01-09.wav,male,sad
855,./ravdess/Actor_09/03-01-07-01-01-02-09.wav,male,disgust
856,./ravdess/Actor_09/03-01-07-02-02-02-09.wav,male,disgust
857,./ravdess/Actor_09/03-01-04-02-02-01-09.wav,male,sad
858,./ravdess/Actor_09/03-01-01-01-01-01-09.wav,male,neutral
859,./ravdess/Actor_09/03-01-03-01-02-01-09.wav,male,happy
860,./ravdess/Actor_09/03-01-03-02-01-01-09.wav,male,happy
861,./ravdess/Actor_09/03-01-07-02-01-02-09.wav,male,disgust
862,./ravdess/Actor_09/03-01-04-02-01-01-09.wav,male,sad
863,./ravdess/Actor_09/03-01-04-01-02-01-09.wav,male,sad
864,./ravdess/Actor_09/03-01-07-01-02-02-09.wav,male,disgust
865,./ravdess/Actor_09/03-01-05-02-02-02-09.wav,male,angry
866,./ravdess/Actor_09/03-01-06-02-02-01-09.wav,male,fear
867,./ravdess/Actor_09/03-01-06-01-01-01-09.wav,male,fear
868,./ravdess/Actor_09/03-01-05-01-01-02-09.wav,male,angry
869,./ravdess/Actor_09/03-01-04-02-02-02-09.wav,male,sad
870,./ravdess/Actor_09/03-01-07-02-02-01-09.wav,male,disgust
871,./ravdess/Actor_09/03-01-07-01-01-01-09.wav,male,disgust
872,./ravdess/Actor_09/03-01-04-01-01-02-09.wav,male,sad
873,./ravdess/Actor_09/03-01-06-02-01-02-09.wav,male,fear
874,./ravdess/Actor_09/03-01-05-02-01-01-09.wav,male,angry
875,./ravdess/Actor_09/03-01-05-01-02-01-09.wav,male,angry
876,./ravdess/Actor_09/03-01-06-01-02-02-09.wav,male,fear
877,./ravdess/Actor_09/03-01-01-01-02-02-09.wav,male,neutral
878,./ravdess/Actor_09/03-01-03-01-01-02-09.wav,male,happy
879,./ravdess/Actor_09/03-01-03-02-02-02-09.wav,male,happy
880,./ravdess/Actor_07/03-01-03-02-02-02-07.wav,male,happy
881,./ravdess/Actor_07/03-01-03-01-01-02-07.wav,male,happy
882,./ravdess/Actor_07/03-01-01-01-02-02-07.wav,male,neutral
883,./ravdess/Actor_07/03-01-06-01-02-02-07.wav,male,fear
884,./ravdess/Actor_07/03-01-05-01-02-01-07.wav,male,angry
885,./ravdess/Actor_07/03-01-05-02-01-01-07.wav,male,angry
886,./ravdess/Actor_07/03-01-06-02-01-02-07.wav,male,fear
887,./ravdess/Actor_07/03-01-04-01-01-02-07.wav,male,sad
888,./ravdess/Actor_07/03-01-07-01-01-01-07.wav,male,disgust
889,./ravdess/Actor_07/03-01-07-02-02-01-07.wav,male,disgust
890,./ravdess/Actor_07/03-01-04-02-02-02-07.wav,male,sad
891,./ravdess/Actor_07/03-01-05-01-01-02-07.wav,male,angry
892,./ravdess/Actor_07/03-01-06-01-01-01-07.wav,male,fear
893,./ravdess/Actor_07/03-01-06-02-02-01-07.wav,male,fear
894,./ravdess/Actor_07/03-01-05-02-02-02-07.wav,male,angry
895,./ravdess/Actor_07/03-01-07-01-02-02-07.wav,male,disgust
896,./ravdess/Actor_07/03-01-04-01-02-01-07.wav,male,sad
897,./ravdess/Actor_07/03-01-04-02-01-01-07.wav,male,sad
898,./ravdess/Actor_07/03-01-07-02-01-02-07.wav,male,disgust
899,./ravdess/Actor_07/03-01-03-02-01-01-07.wav,male,happy
900,./ravdess/Actor_07/03-01-03-01-02-01-07.wav,male,happy
901,./ravdess/Actor_07/03-01-01-01-01-01-07.wav,male,neutral
902,./ravdess/Actor_07/03-01-04-02-02-01-07.wav,male,sad
903,./ravdess/Actor_07/03-01-07-02-02-02-07.wav,male,disgust
904,./ravdess/Actor_07/03-01-07-01-01-02-07.wav,male,disgust
905,./ravdess/Actor_07/03-01-04-01-01-01-07.wav,male,sad
906,./ravdess/Actor_07/03-01-06-02-01-01-07.wav,male,fear
907,./ravdess/Actor_07/03-01-05-02-01-02-07.wav,male,angry
908,./ravdess/Actor_07/03-01-05-01-02-02-07.wav,male,angry
909,./ravdess/Actor_07/03-01-06-01-02-01-07.wav,male,fear
910,./ravdess/Actor_07/03-01-01-01-02-01-07.wav,male,neutral
911,./ravdess/Actor_07/03-01-03-01-01-01-07.wav,male,happy
912,./ravdess/Actor_07/03-01-03-02-02-01-07.wav,male,happy
913,./ravdess/Actor_07/03-01-01-01-01-02-07.wav,male,neutral
914,./ravdess/Actor_07/03-01-03-01-02-02-07.wav,male,happy
915,./ravdess/Actor_07/03-01-03-02-01-02-07.wav,male,happy
916,./ravdess/Actor_07/03-01-07-02-01-01-07.wav,male,disgust
917,./ravdess/Actor_07/03-01-04-02-01-02-07.wav,male,sad
918,./ravdess/Actor_07/03-01-04-01-02-02-07.wav,male,sad
919,./ravdess/Actor_07/03-01-07-01-02-01-07.wav,male,disgust
920,./ravdess/Actor_07/03-01-05-02-02-01-07.wav,male,angry
921,./ravdess/Actor_07/03-01-06-02-02-02-07.wav,male,fear
922,./ravdess/Actor_07/03-01-06-01-01-02-07.wav,male,fear
923,./ravdess/Actor_07/03-01-05-01-01-01-07.wav,male,angry
924,./ravdess/Actor_06/03-01-01-01-02-02-06.wav,female,neutral
925,./ravdess/Actor_06/03-01-03-01-01-02-06.wav,female,happy
926,./ravdess/Actor_06/03-01-03-02-02-02-06.wav,female,happy
927,./ravdess/Actor_06/03-01-04-02-02-02-06.wav,female,sad
928,./ravdess/Actor_06/03-01-07-02-02-01-06.wav,female,disgust
929,./ravdess/Actor_06/03-01-07-01-01-01-06.wav,female,disgust
930,./ravdess/Actor_06/03-01-04-01-01-02-06.wav,female,sad
931,./ravdess/Actor_06/03-01-06-02-01-02-06.wav,female,fear
932,./ravdess/Actor_06/03-01-05-02-01-01-06.wav,female,angry
933,./ravdess/Actor_06/03-01-05-01-02-01-06.wav,female,angry
934,./ravdess/Actor_06/03-01-06-01-02-02-06.wav,female,fear
935,./ravdess/Actor_06/03-01-07-02-01-02-06.wav,female,disgust
936,./ravdess/Actor_06/03-01-04-02-01-01-06.wav,female,sad
937,./ravdess/Actor_06/03-01-04-01-02-01-06.wav,female,sad
938,./ravdess/Actor_06/03-01-07-01-02-02-06.wav,female,disgust
939,./ravdess/Actor_06/03-01-05-02-02-02-06.wav,female,angry
940,./ravdess/Actor_06/03-01-06-02-02-01-06.wav,female,fear
941,./ravdess/Actor_06/03-01-06-01-01-01-06.wav,female,fear
942,./ravdess/Actor_06/03-01-05-01-01-02-06.wav,female,angry
943,./ravdess/Actor_06/03-01-01-01-01-01-06.wav,female,neutral
944,./ravdess/Actor_06/03-01-03-01-02-01-06.wav,female,happy
945,./ravdess/Actor_06/03-01-03-02-01-01-06.wav,female,happy
946,./ravdess/Actor_06/03-01-06-01-02-01-06.wav,female,fear
947,./ravdess/Actor_06/03-01-05-01-02-02-06.wav,female,angry
948,./ravdess/Actor_06/03-01-05-02-01-02-06.wav,female,angry
949,./ravdess/Actor_06/03-01-06-02-01-01-06.wav,female,fear
950,./ravdess/Actor_06/03-01-04-01-01-01-06.wav,female,sad
951,./ravdess/Actor_06/03-01-07-01-01-02-06.wav,female,disgust
952,./ravdess/Actor_06/03-01-07-02-02-02-06.wav,female,disgust
953,./ravdess/Actor_06/03-01-04-02-02-01-06.wav,female,sad
954,./ravdess/Actor_06/03-01-03-02-02-01-06.wav,female,happy
955,./ravdess/Actor_06/03-01-03-01-01-01-06.wav,female,happy
956,./ravdess/Actor_06/03-01-01-01-02-01-06.wav,female,neutral
957,./ravdess/Actor_06/03-01-03-02-01-02-06.wav,female,happy
958,./ravdess/Actor_06/03-01-03-01-02-02-06.wav,female,happy
959,./ravdess/Actor_06/03-01-01-01-01-02-06.wav,female,neutral
960,./ravdess/Actor_06/03-01-05-01-01-01-06.wav,female,angry
961,./ravdess/Actor_06/03-01-06-01-01-02-06.wav,female,fear
962,./ravdess/Actor_06/03-01-06-02-02-02-06.wav,female,fear
963,./ravdess/Actor_06/03-01-05-02-02-01-06.wav,female,angry
964,./ravdess/Actor_06/03-01-07-01-02-01-06.wav,female,disgust
965,./ravdess/Actor_06/03-01-04-01-02-02-06.wav,female,sad
966,./ravdess/Actor_06/03-01-04-02-01-02-06.wav,female,sad
967,./ravdess/Actor_06/03-01-07-02-01-01-06.wav,female,disgust
968,./ravdess/Actor_01/03-01-05-01-02-01-01.wav,male,angry
969,./ravdess/Actor_01/03-01-06-01-02-02-01.wav,male,fear
970,./ravdess/Actor_01/03-01-06-02-01-02-01.wav,male,fear
971,./ravdess/Actor_01/03-01-05-02-01-01-01.wav,male,angry
972,./ravdess/Actor_01/03-01-07-01-01-01-01.wav,male,disgust
973,./ravdess/Actor_01/03-01-04-01-01-02-01.wav,male,sad
974,./ravdess/Actor_01/03-01-04-02-02-02-01.wav,male,sad
975,./ravdess/Actor_01/03-01-07-02-02-01-01.wav,male,disgust
976,./ravdess/Actor_01/03-01-03-02-02-02-01.wav,male,happy
977,./ravdess/Actor_01/03-01-03-01-01-02-01.wav,male,happy
978,./ravdess/Actor_01/03-01-01-01-02-02-01.wav,male,neutral
979,./ravdess/Actor_01/03-01-03-02-01-01-01.wav,male,happy
980,./ravdess/Actor_01/03-01-03-01-02-01-01.wav,male,happy
981,./ravdess/Actor_01/03-01-01-01-01-01-01.wav,male,neutral
982,./ravdess/Actor_01/03-01-06-01-01-01-01.wav,male,fear
983,./ravdess/Actor_01/03-01-05-01-01-02-01.wav,male,angry
984,./ravdess/Actor_01/03-01-05-02-02-02-01.wav,male,angry
985,./ravdess/Actor_01/03-01-06-02-02-01-01.wav,male,fear
986,./ravdess/Actor_01/03-01-04-01-02-01-01.wav,male,sad
987,./ravdess/Actor_01/03-01-07-01-02-02-01.wav,male,disgust
988,./ravdess/Actor_01/03-01-07-02-01-02-01.wav,male,disgust
989,./ravdess/Actor_01/03-01-04-02-01-01-01.wav,male,sad
990,./ravdess/Actor_01/03-01-01-01-02-01-01.wav,male,neutral
991,./ravdess/Actor_01/03-01-03-01-01-01-01.wav,male,happy
992,./ravdess/Actor_01/03-01-03-02-02-01-01.wav,male,happy
993,./ravdess/Actor_01/03-01-07-02-02-02-01.wav,male,disgust
994,./ravdess/Actor_01/03-01-04-02-02-01-01.wav,male,sad
995,./ravdess/Actor_01/03-01-04-01-01-01-01.wav,male,sad
996,./ravdess/Actor_01/03-01-07-01-01-02-01.wav,male,disgust
997,./ravdess/Actor_01/03-01-05-02-01-02-01.wav,male,angry
998,./ravdess/Actor_01/03-01-06-02-01-01-01.wav,male,fear
999,./ravdess/Actor_01/03-01-06-01-02-01-01.wav,male,fear
1000,./ravdess/Actor_01/03-01-05-01-02-02-01.wav,male,angry
1001,./ravdess/Actor_01/03-01-04-02-01-02-01.wav,male,sad
1002,./ravdess/Actor_01/03-01-07-02-01-01-01.wav,male,disgust
1003,./ravdess/Actor_01/03-01-07-01-02-01-01.wav,male,disgust
1004,./ravdess/Actor_01/03-01-04-01-02-02-01.wav,male,sad
1005,./ravdess/Actor_01/03-01-06-02-02-02-01.wav,male,fear
1006,./ravdess/Actor_01/03-01-05-02-02-01-01.wav,male,angry
1007,./ravdess/Actor_01/03-01-05-01-01-01-01.wav,male,angry
1008,./ravdess/Actor_01/03-01-06-01-01-02-01.wav,male,fear
1009,./ravdess/Actor_01/03-01-01-01-01-02-01.wav,male,neutral
1010,./ravdess/Actor_01/03-01-03-01-02-02-01.wav,male,happy
1011,./ravdess/Actor_01/03-01-03-02-01-02-01.wav,male,happy
1012,./ravdess/Actor_08/03-01-07-02-01-01-08.wav,female,disgust
1013,./ravdess/Actor_08/03-01-04-02-01-02-08.wav,female,sad
1014,./ravdess/Actor_08/03-01-04-01-02-02-08.wav,female,sad
1015,./ravdess/Actor_08/03-01-07-01-02-01-08.wav,female,disgust
1016,./ravdess/Actor_08/03-01-05-02-02-01-08.wav,female,angry
1017,./ravdess/Actor_08/03-01-06-02-02-02-08.wav,female,fear
1018,./ravdess/Actor_08/03-01-06-01-01-02-08.wav,female,fear
1019,./ravdess/Actor_08/03-01-05-01-01-01-08.wav,female,angry
1020,./ravdess/Actor_08/03-01-01-01-01-02-08.wav,female,neutral
1021,./ravdess/Actor_08/03-01-03-01-02-02-08.wav,female,happy
1022,./ravdess/Actor_08/03-01-03-02-01-02-08.wav,female,happy
1023,./ravdess/Actor_08/03-01-01-01-02-01-08.wav,female,neutral
1024,./ravdess/Actor_08/03-01-03-01-01-01-08.wav,female,happy
1025,./ravdess/Actor_08/03-01-03-02-02-01-08.wav,female,happy
1026,./ravdess/Actor_08/03-01-04-02-02-01-08.wav,female,sad
1027,./ravdess/Actor_08/03-01-07-02-02-02-08.wav,female,disgust
1028,./ravdess/Actor_08/03-01-07-01-01-02-08.wav,female,disgust
1029,./ravdess/Actor_08/03-01-04-01-01-01-08.wav,female,sad
1030,./ravdess/Actor_08/03-01-06-02-01-01-08.wav,female,fear
1031,./ravdess/Actor_08/03-01-05-02-01-02-08.wav,female,angry
1032,./ravdess/Actor_08/03-01-05-01-02-02-08.wav,female,angry
1033,./ravdess/Actor_08/03-01-06-01-02-01-08.wav,female,fear
1034,./ravdess/Actor_08/03-01-03-02-01-01-08.wav,female,happy
1035,./ravdess/Actor_08/03-01-03-01-02-01-08.wav,female,happy
1036,./ravdess/Actor_08/03-01-01-01-01-01-08.wav,female,neutral
1037,./ravdess/Actor_08/03-01-05-01-01-02-08.wav,female,angry
1038,./ravdess/Actor_08/03-01-06-01-01-01-08.wav,female,fear
1039,./ravdess/Actor_08/03-01-06-02-02-01-08.wav,female,fear
1040,./ravdess/Actor_08/03-01-05-02-02-02-08.wav,female,angry
1041,./ravdess/Actor_08/03-01-07-01-02-02-08.wav,female,disgust
1042,./ravdess/Actor_08/03-01-04-01-02-01-08.wav,female,sad
1043,./ravdess/Actor_08/03-01-04-02-01-01-08.wav,female,sad
1044,./ravdess/Actor_08/03-01-07-02-01-02-08.wav,female,disgust
1045,./ravdess/Actor_08/03-01-06-01-02-02-08.wav,female,fear
1046,./ravdess/Actor_08/03-01-05-01-02-01-08.wav,female,angry
1047,./ravdess/Actor_08/03-01-05-02-01-01-08.wav,female,angry
1048,./ravdess/Actor_08/03-01-06-02-01-02-08.wav,female,fear
1049,./ravdess/Actor_08/03-01-04-01-01-02-08.wav,female,sad
1050,./ravdess/Actor_08/03-01-07-01-01-01-08.wav,female,disgust
1051,./ravdess/Actor_08/03-01-07-02-02-01-08.wav,female,disgust
1052,./ravdess/Actor_08/03-01-04-02-02-02-08.wav,female,sad
1053,./ravdess/Actor_08/03-01-03-02-02-02-08.wav,female,happy
1054,./ravdess/Actor_08/03-01-03-01-01-02-08.wav,female,happy
1055,./ravdess/Actor_08/03-01-01-01-02-02-08.wav,female,neutral
0,./cremad/AudioWAV/1028_IEO_SAD_HI.wav,female,sad
1,./cremad/AudioWAV/1048_IEO_ANG_HI.wav,male,angry
2,./cremad/AudioWAV/1027_IEO_DIS_HI.wav,male,disgust
3,./cremad/AudioWAV/1032_IEO_DIS_HI.wav,male,disgust
4,./cremad/AudioWAV/1080_IEO_HAP_HI.wav,male,happy
5,./cremad/AudioWAV/1059_IEO_SAD_HI.wav,male,sad
6,./cremad/AudioWAV/1039_IEO_ANG_HI.wav,male,angry
7,./cremad/AudioWAV/1043_IEO_DIS_HI.wav,female,disgust
8,./cremad/AudioWAV/1056_IEO_DIS_HI.wav,female,disgust
9,./cremad/AudioWAV/1031_IEO_ANG_HI.wav,male,angry
10,./cremad/AudioWAV/1024_IEO_ANG_HI.wav,female,angry
11,./cremad/AudioWAV/1051_IEO_SAD_HI.wav,male,sad
12,./cremad/AudioWAV/1044_IEO_SAD_HI.wav,male,sad
13,./cremad/AudioWAV/1077_IEO_HAP_HI.wav,male,happy
14,./cremad/AudioWAV/1062_IEO_HAP_HI.wav,male,happy
15,./cremad/AudioWAV/1056_IEO_FEA_HI.wav,female,fear
16,./cremad/AudioWAV/1043_IEO_FEA_HI.wav,female,fear
17,./cremad/AudioWAV/1088_IEO_HAP_HI.wav,male,happy
18,./cremad/AudioWAV/1055_IEO_ANG_HI.wav,female,angry
19,./cremad/AudioWAV/1040_IEO_ANG_HI.wav,male,angry
20,./cremad/AudioWAV/1032_IEO_FEA_HI.wav,male,fear
21,./cremad/AudioWAV/1027_IEO_FEA_HI.wav,male,fear
22,./cremad/AudioWAV/1013_IEO_HAP_HI.wav,female,happy
23,./cremad/AudioWAV/1006_IEO_HAP_HI.wav,female,happy
24,./cremad/AudioWAV/1035_IEO_SAD_HI.wav,male,sad
25,./cremad/AudioWAV/1020_IEO_SAD_HI.wav,female,sad
26,./cremad/AudioWAV/1087_IEO_HAP_HI.wav,male,happy
27,./cremad/AudioWAV/1035_IEO_DIS_HI.wav,male,disgust
28,./cremad/AudioWAV/1020_IEO_DIS_HI.wav,female,disgust
29,./cremad/AudioWAV/1028_IEO_FEA_HI.wav,female,fear
30,./cremad/AudioWAV/1009_IEO_HAP_HI.wav,female,happy
31,./cremad/AudioWAV/1051_IEO_DIS_HI.wav,male,disgust
32,./cremad/AudioWAV/1044_IEO_DIS_HI.wav,male,disgust
33,./cremad/AudioWAV/1078_IEO_HAP_HI.wav,female,happy
34,./cremad/AudioWAV/1059_IEO_FEA_HI.wav,male,fear
35,./cremad/AudioWAV/1044_IEO_FEA_HI.wav,male,fear
36,./cremad/AudioWAV/1051_IEO_FEA_HI.wav,male,fear
37,./cremad/AudioWAV/1065_IEO_HAP_HI.wav,male,happy
38,./cremad/AudioWAV/1070_IEO_HAP_HI.wav,male,happy
39,./cremad/AudioWAV/1043_IEO_SAD_HI.wav,female,sad
40,./cremad/AudioWAV/1056_IEO_SAD_HI.wav,female,sad
41,./cremad/AudioWAV/1023_IEO_ANG_HI.wav,male,angry
42,./cremad/AudioWAV/1036_IEO_ANG_HI.wav,male,angry
43,./cremad/AudioWAV/1059_IEO_DIS_HI.wav,male,disgust
44,./cremad/AudioWAV/1027_IEO_SAD_HI.wav,male,sad
45,./cremad/AudioWAV/1032_IEO_SAD_HI.wav,male,sad
46,./cremad/AudioWAV/1001_IEO_HAP_HI.wav,male,happy
47,./cremad/AudioWAV/1014_IEO_HAP_HI.wav,male,happy
48,./cremad/AudioWAV/1020_IEO_FEA_HI.wav,female,fear
49,./cremad/AudioWAV/1035_IEO_FEA_HI.wav,male,fear
50,./cremad/AudioWAV/1047_IEO_ANG_HI.wav,female,angry
51,./cremad/AudioWAV/1052_IEO_ANG_HI.wav,female,angry
52,./cremad/AudioWAV/1028_IEO_DIS_HI.wav,female,disgust
53,./cremad/AudioWAV/1058_IEO_DIS_HI.wav,female,disgust
54,./cremad/AudioWAV/1037_IEO_ANG_HI.wav,female,angry
55,./cremad/AudioWAV/1022_IEO_ANG_HI.wav,male,angry
56,./cremad/AudioWAV/1071_IEO_HAP_HI.wav,male,happy
57,./cremad/AudioWAV/1064_IEO_HAP_HI.wav,male,happy
58,./cremad/AudioWAV/1050_IEO_FEA_HI.wav,male,fear
59,./cremad/AudioWAV/1045_IEO_FEA_HI.wav,male,fear
60,./cremad/AudioWAV/1057_IEO_SAD_HI.wav,male,sad
61,./cremad/AudioWAV/1042_IEO_SAD_HI.wav,male,sad
62,./cremad/AudioWAV/1029_IEO_DIS_HI.wav,female,disgust
63,./cremad/AudioWAV/1053_IEO_ANG_HI.wav,female,angry
64,./cremad/AudioWAV/1046_IEO_ANG_HI.wav,female,angry
65,./cremad/AudioWAV/1033_IEO_SAD_HI.wav,male,sad
66,./cremad/AudioWAV/1026_IEO_SAD_HI.wav,male,sad
67,./cremad/AudioWAV/1034_IEO_FEA_HI.wav,male,fear
68,./cremad/AudioWAV/1021_IEO_FEA_HI.wav,female,fear
69,./cremad/AudioWAV/1015_IEO_HAP_HI.wav,male,happy
70,./cremad/AudioWAV/1008_IEO_HAP_HI.wav,female,happy
71,./cremad/AudioWAV/1029_IEO_FEA_HI.wav,female,fear
72,./cremad/AudioWAV/1086_IEO_HAP_HI.wav,male,happy
73,./cremad/AudioWAV/1021_IEO_DIS_HI.wav,female,disgust
74,./cremad/AudioWAV/1034_IEO_DIS_HI.wav,male,disgust
75,./cremad/AudioWAV/1058_IEO_FEA_HI.wav,female,fear
76,./cremad/AudioWAV/1079_IEO_HAP_HI.wav,female,happy
77,./cremad/AudioWAV/1045_IEO_DIS_HI.wav,male,disgust
78,./cremad/AudioWAV/1050_IEO_DIS_HI.wav,male,disgust
79,./cremad/AudioWAV/1045_IEO_SAD_HI.wav,male,sad
80,./cremad/AudioWAV/1050_IEO_SAD_HI.wav,male,sad
81,./cremad/AudioWAV/1042_IEO_FEA_HI.wav,male,fear
82,./cremad/AudioWAV/1057_IEO_FEA_HI.wav,male,fear
83,./cremad/AudioWAV/1063_IEO_HAP_HI.wav,female,happy
84,./cremad/AudioWAV/1076_IEO_HAP_HI.wav,female,happy
85,./cremad/AudioWAV/1025_IEO_ANG_HI.wav,female,angry
86,./cremad/AudioWAV/1030_IEO_ANG_HI.wav,female,angry
87,./cremad/AudioWAV/1007_IEO_HAP_HI.wav,female,happy
88,./cremad/AudioWAV/1012_IEO_HAP_HI.wav,female,happy
89,./cremad/AudioWAV/1026_IEO_FEA_HI.wav,male,fear
90,./cremad/AudioWAV/1033_IEO_FEA_HI.wav,male,fear
91,./cremad/AudioWAV/1021_IEO_SAD_HI.wav,female,sad
92,./cremad/AudioWAV/1034_IEO_SAD_HI.wav,male,sad
93,./cremad/AudioWAV/1041_IEO_ANG_HI.wav,male,angry
94,./cremad/AudioWAV/1054_IEO_ANG_HI.wav,female,angry
95,./cremad/AudioWAV/1089_IEO_HAP_HI.wav,female,happy
96,./cremad/AudioWAV/1033_IEO_DIS_HI.wav,male,disgust
97,./cremad/AudioWAV/1026_IEO_DIS_HI.wav,male,disgust
98,./cremad/AudioWAV/1081_IEO_HAP_HI.wav,male,happy
99,./cremad/AudioWAV/1049_IEO_ANG_HI.wav,female,angry
100,./cremad/AudioWAV/1029_IEO_SAD_HI.wav,female,sad
101,./cremad/AudioWAV/1057_IEO_DIS_HI.wav,male,disgust
102,./cremad/AudioWAV/1042_IEO_DIS_HI.wav,male,disgust
103,./cremad/AudioWAV/1038_IEO_ANG_HI.wav,male,angry
104,./cremad/AudioWAV/1058_IEO_SAD_HI.wav,female,sad
105,./cremad/AudioWAV/1039_IEO_DIS_HI.wav,male,disgust
106,./cremad/AudioWAV/1023_IEO_SAD_HI.wav,male,sad
107,./cremad/AudioWAV/1036_IEO_SAD_HI.wav,male,sad
108,./cremad/AudioWAV/1024_IEO_FEA_HI.wav,female,fear
109,./cremad/AudioWAV/1031_IEO_FEA_HI.wav,male,fear
110,./cremad/AudioWAV/1005_IEO_HAP_HI.wav,male,happy
111,./cremad/AudioWAV/1010_IEO_HAP_HI.wav,female,happy
112,./cremad/AudioWAV/1043_IEO_ANG_HI.wav,female,angry
113,./cremad/AudioWAV/1056_IEO_ANG_HI.wav,female,angry
114,./cremad/AudioWAV/1048_IEO_DIS_HI.wav,male,disgust
115,./cremad/AudioWAV/1061_IEO_HAP_HI.wav,female,happy
116,./cremad/AudioWAV/1074_IEO_HAP_HI.wav,female,happy
117,./cremad/AudioWAV/1040_IEO_FEA_HI.wav,male,fear
118,./cremad/AudioWAV/1055_IEO_FEA_HI.wav,female,fear
119,./cremad/AudioWAV/1047_IEO_SAD_HI.wav,female,sad
120,./cremad/AudioWAV/1052_IEO_SAD_HI.wav,female,sad
121,./cremad/AudioWAV/1027_IEO_ANG_HI.wav,male,angry
122,./cremad/AudioWAV/1032_IEO_ANG_HI.wav,male,angry
123,./cremad/AudioWAV/1048_IEO_FEA_HI.wav,male,fear
124,./cremad/AudioWAV/1069_IEO_HAP_HI.wav,male,happy
125,./cremad/AudioWAV/1055_IEO_DIS_HI.wav,female,disgust
126,./cremad/AudioWAV/1040_IEO_DIS_HI.wav,male,disgust
127,./cremad/AudioWAV/1018_IEO_HAP_HI.wav,female,happy
128,./cremad/AudioWAV/1039_IEO_FEA_HI.wav,male,fear
129,./cremad/AudioWAV/1083_IEO_HAP_HI.wav,male,happy
130,./cremad/AudioWAV/1031_IEO_DIS_HI.wav,male,disgust
131,./cremad/AudioWAV/1024_IEO_DIS_HI.wav,female,disgust
132,./cremad/AudioWAV/1051_IEO_ANG_HI.wav,male,angry
133,./cremad/AudioWAV/1044_IEO_ANG_HI.wav,male,angry
134,./cremad/AudioWAV/1017_IEO_HAP_HI.wav,male,happy
135,./cremad/AudioWAV/1002_IEO_HAP_HI.wav,female,happy
136,./cremad/AudioWAV/1036_IEO_FEA_HI.wav,male,fear
137,./cremad/AudioWAV/1023_IEO_FEA_HI.wav,male,fear
138,./cremad/AudioWAV/1031_IEO_SAD_HI.wav,male,sad
139,./cremad/AudioWAV/1024_IEO_SAD_HI.wav,female,sad
140,./cremad/AudioWAV/1035_IEO_ANG_HI.wav,male,angry
141,./cremad/AudioWAV/1020_IEO_ANG_HI.wav,female,angry
142,./cremad/AudioWAV/1055_IEO_SAD_HI.wav,female,sad
143,./cremad/AudioWAV/1040_IEO_SAD_HI.wav,male,sad
144,./cremad/AudioWAV/1052_IEO_FEA_HI.wav,female,fear
145,./cremad/AudioWAV/1047_IEO_FEA_HI.wav,female,fear
146,./cremad/AudioWAV/1073_IEO_HAP_HI.wav,female,happy
147,./cremad/AudioWAV/1066_IEO_HAP_HI.wav,male,happy
148,./cremad/AudioWAV/1047_IEO_DIS_HI.wav,female,disgust
149,./cremad/AudioWAV/1052_IEO_DIS_HI.wav,female,disgust
150,./cremad/AudioWAV/1048_IEO_SAD_HI.wav,male,sad
151,./cremad/AudioWAV/1028_IEO_ANG_HI.wav,female,angry
152,./cremad/AudioWAV/1023_IEO_DIS_HI.wav,male,disgust
153,./cremad/AudioWAV/1036_IEO_DIS_HI.wav,male,disgust
154,./cremad/AudioWAV/1084_IEO_HAP_HI.wav,female,happy
155,./cremad/AudioWAV/1091_IEO_HAP_HI.wav,female,happy
156,./cremad/AudioWAV/1039_IEO_SAD_HI.wav,male,sad
157,./cremad/AudioWAV/1059_IEO_ANG_HI.wav,male,angry
158,./cremad/AudioWAV/1029_IEO_ANG_HI.wav,female,angry
159,./cremad/AudioWAV/1049_IEO_SAD_HI.wav,female,sad
160,./cremad/AudioWAV/1053_IEO_DIS_HI.wav,female,disgust
161,./cremad/AudioWAV/1046_IEO_DIS_HI.wav,female,disgust
162,./cremad/AudioWAV/1058_IEO_ANG_HI.wav,female,angry
163,./cremad/AudioWAV/1038_IEO_SAD_HI.wav,male,sad
164,./cremad/AudioWAV/1037_IEO_DIS_HI.wav,female,disgust
165,./cremad/AudioWAV/1022_IEO_DIS_HI.wav,male,disgust
